catapult_rugby_training_session
Timestamp,Seconds,Latitude,Longitude,Velocity (m/s),Velocity (km/h),Acceleration (m/s2),Odometer (m),Player Load (au),Heart Rate (bpm),Session Phase
09:32:11.000,1751.0,51.456268,-0.341953,2.36,8.49,-3.20,4837.8,373.9,142,Unit drills
09:32:11.100,1751.1,51.456268,-0.341950,2.68,9.64,3.20,4838.1,373.9,142,Unit drills
09:32:11.200,1751.2,51.456268,-0.341946,2.36,8.49,-3.20,4838.3,373.9,142,Unit drills
09:32:11.300,1751.3,51.456268,-0.341943,2.15,7.74,-2.08,4838.6,374.0,142,Unit drills
09:32:11.400,1751.4,51.456268,-0.341940,1.83,6.59,-3.20,4838.7,374.0,141,Unit drills
09:32:11.500,1751.5,51.456267,-0.341937,2.15,7.74,3.20,4839.0,374.0,141,Unit drills
09:32:11.600,1751.6,51.456267,-0.341935,2.06,7.40,-0.94,4839.2,374.0,140,Unit drills
09:32:11.700,1751.7,51.456267,-0.341932,1.76,6.34,-2.95,4839.3,374.1,139,Unit drills
09:32:11.800,1751.8,51.456267,-0.341930,1.44,5.19,-3.20,4839.5,374.1,139,Unit drills
09:32:11.900,1751.9,51.456266,-0.341928,1.49,5.36,0.48,4839.6,374.1,138,Unit drills
09:32:12.000,1752.0,51.456266,-0.341925,1.81,6.51,3.20,4839.8,374.1,138,Unit drills
09:32:12.100,1752.1,51.456266,-0.341923,1.79,6.44,-0.21,4840.0,374.2,138,Unit drills
09:32:12.200,1752.2,51.456267,-0.341920,2.11,7.59,3.20,4840.2,374.2,137,Unit drills
09:32:12.300,1752.3,51.456267,-0.341916,2.43,8.74,3.20,4840.4,374.2,137,Unit drills
09:32:12.400,1752.4,51.456267,-0.341913,2.11,7.59,-3.20,4840.7,374.3,137,Unit drills
09:32:12.500,1752.5,51.456267,-0.341910,1.85,6.67,-2.57,4840.8,374.3,137,Unit drills
09:32:12.600,1752.6,51.456267,-0.341908,1.82,6.54,-0.36,4841.0,374.3,137,Unit drills
09:32:12.700,1752.7,51.456266,-0.341905,2.07,7.45,2.52,4841.2,374.3,137,Unit drills
09:32:12.800,1752.8,51.456266,-0.341902,2.39,8.60,3.20,4841.5,374.3,137,Unit drills
09:32:12.900,1752.9,51.456266,-0.341898,2.53,9.12,1.44,4841.7,374.4,138,Unit drills
09:32:13.000,1753.0,51.456266,-0.341894,2.85,10.27,3.20,4842.0,374.4,138,Unit drills
09:32:13.100,1753.1,51.456266,-0.341890,2.55,9.17,-3.04,4842.3,374.4,138,Unit drills
09:32:13.200,1753.2,51.456264,-0.341888,2.70,9.71,1.48,4842.5,374.4,139,Unit drills
09:32:13.300,1753.3,51.456262,-0.341886,2.38,8.56,-3.20,4842.8,374.5,138,Unit drills
09:32:13.400,1753.4,51.456260,-0.341884,2.68,9.66,3.06,4843.0,374.5,138,Unit drills
09:32:13.500,1753.5,51.456257,-0.341882,3.00,10.81,3.20,4843.3,374.5,138,Unit drills
09:32:13.600,1753.6,51.456255,-0.341880,3.32,11.96,3.20,4843.7,374.6,138,Unit drills
09:32:13.700,1753.7,51.456252,-0.341882,3.00,10.81,-3.20,4844.0,374.6,138,Unit drills
09:32:13.800,1753.8,51.456251,-0.341880,2.68,9.66,-3.20,4844.2,374.6,139,Unit drills
09:32:13.900,1753.9,51.456249,-0.341878,2.36,8.51,-3.20,4844.5,374.7,138,Unit drills
09:32:14.000,1754.0,51.456247,-0.341876,2.18,7.84,-1.86,4844.7,374.7,139,Unit drills
09:32:14.100,1754.1,51.456246,-0.341875,2.11,7.60,-0.65,4844.9,374.7,139,Unit drills
09:32:14.200,1754.2,51.456244,-0.341872,2.43,8.75,3.20,4845.1,374.7,138,Unit drills
09:32:14.300,1754.3,51.456242,-0.341869,2.75,9.91,3.20,4845.4,374.8,138,Unit drills
09:32:14.400,1754.4,51.456241,-0.341867,2.43,8.75,-3.20,4845.7,374.8,138,Unit drills
09:32:14.500,1754.5,51.456240,-0.341864,2.55,9.19,1.21,4845.9,374.8,138,Unit drills
09:32:14.600,1754.6,51.456241,-0.341860,2.87,10.34,3.20,4846.2,374.8,139,Unit drills
09:32:14.700,1754.7,51.456243,-0.341858,2.55,9.19,-3.20,4846.5,374.9,139,Unit drills
09:32:14.800,1754.8,51.456245,-0.341855,2.87,10.34,3.20,4846.8,374.9,138,Unit drills
09:32:14.900,1754.9,51.456246,-0.341852,2.55,9.19,-3.20,4847.0,374.9,139,Unit drills
09:32:15.000,1755.0,51.456247,-0.341848,2.76,9.93,2.05,4847.3,375.0,139,Unit drills
09:32:15.100,1755.1,51.456249,-0.341845,2.44,8.78,-3.20,4847.5,375.0,139,Unit drills
09:32:15.200,1755.2,51.456248,-0.341842,2.76,9.93,3.20,4847.8,375.0,139,Unit drills
09:32:15.300,1755.3,51.456247,-0.341839,2.44,8.78,-3.20,4848.0,375.1,139,Unit drills
09:32:15.400,1755.4,51.456246,-0.341836,2.12,7.62,-3.20,4848.3,375.1,139,Unit drills
09:32:15.500,1755.5,51.456245,-0.341833,2.44,8.78,3.20,4848.5,375.1,139,Unit drills
09:32:15.600,1755.6,51.456243,-0.341830,2.76,9.93,3.20,4848.8,375.2,139,Unit drills
09:32:15.700,1755.7,51.456242,-0.341827,2.81,10.13,0.57,4849.1,375.2,138,Unit drills
09:32:15.800,1755.8,51.456240,-0.341824,2.82,10.14,0.01,4849.3,375.2,138,Unit drills
09:32:15.900,1755.9,51.456238,-0.341822,2.50,8.98,-3.20,4849.6,375.2,138,Unit drills
09:32:16.000,1756.0,51.456236,-0.341819,2.82,10.14,3.20,4849.9,375.3,138,Unit drills
09:32:16.100,1756.1,51.456235,-0.341816,2.50,8.98,-3.20,4850.1,375.3,139,Unit drills
09:32:16.200,1756.2,51.456233,-0.341814,2.64,9.51,1.46,4850.4,375.3,138,Unit drills
09:32:16.300,1756.3,51.456231,-0.341812,2.32,8.36,-3.20,4850.6,375.3,138,Unit drills
09:32:16.400,1756.4,51.456229,-0.341809,2.64,9.51,3.20,4850.9,375.4,138,Unit drills
09:32:16.500,1756.5,51.456228,-0.341807,2.60,9.36,-0.42,4851.1,375.4,137,Unit drills
09:32:16.600,1756.6,51.456226,-0.341805,2.28,8.21,-3.20,4851.4,375.4,137,Unit drills
09:32:16.700,1756.7,51.456225,-0.341803,2.13,7.68,-1.47,4851.6,375.4,137,Unit drills
09:32:16.800,1756.8,51.456223,-0.341800,2.34,8.42,2.08,4851.8,375.4,137,Unit drills
09:32:16.900,1756.9,51.456222,-0.341797,2.58,9.27,2.36,4852.1,375.5,137,Unit drills
09:32:17.000,1757.0,51.456221,-0.341795,2.26,8.12,-3.20,4852.3,375.5,137,Unit drills
09:32:17.100,1757.1,51.456219,-0.341793,1.94,6.97,-3.20,4852.5,375.5,137,Unit drills
09:32:17.200,1757.2,51.456218,-0.341791,1.82,6.55,-1.16,4852.7,375.6,137,Unit drills
09:32:17.300,1757.3,51.456217,-0.341790,1.55,5.57,-2.73,4852.8,375.6,137,Unit drills
09:32:17.400,1757.4,51.456215,-0.341789,1.87,6.72,3.20,4853.0,375.6,137,Unit drills
09:32:17.500,1757.5,51.456214,-0.341787,2.19,7.88,3.20,4853.2,375.6,137,Unit drills
09:32:17.600,1757.6,51.456213,-0.341784,1.91,6.87,-2.80,4853.4,375.7,136,Unit drills
09:32:17.700,1757.7,51.456212,-0.341783,1.72,6.18,-1.90,4853.6,375.7,136,Unit drills
09:32:17.800,1757.8,51.456211,-0.341780,2.04,7.33,3.20,4853.8,375.7,136,Unit drills
09:32:17.900,1757.9,51.456209,-0.341778,1.87,6.75,-1.63,4854.0,375.7,136,Unit drills
09:32:18.000,1758.0,51.456208,-0.341777,1.80,6.48,-0.75,4854.2,375.8,136,Unit drills
09:32:18.100,1758.1,51.456207,-0.341775,2.08,7.47,2.77,4854.4,375.8,136,Unit drills
09:32:18.200,1758.2,51.456205,-0.341772,2.40,8.63,3.20,4854.6,375.8,136,Unit drills
09:32:18.300,1758.3,51.456204,-0.341771,2.08,7.47,-3.20,4854.8,375.9,135,Unit drills
09:32:18.400,1758.4,51.456202,-0.341769,2.40,8.63,3.20,4855.1,375.9,135,Unit drills
09:32:18.500,1758.5,51.456200,-0.341767,2.12,7.64,-2.74,4855.3,375.9,135,Unit drills
09:32:18.600,1758.6,51.456199,-0.341766,1.87,6.72,-2.57,4855.5,375.9,135,Unit drills
09:32:18.700,1758.7,51.456197,-0.341766,2.19,7.87,3.20,4855.7,376.0,135,Unit drills
09:32:18.800,1758.8,51.456195,-0.341765,2.51,9.02,3.20,4855.9,376.0,134,Unit drills
09:32:18.900,1758.9,51.456192,-0.341765,2.83,10.17,3.20,4856.2,376.0,135,Unit drills
09:32:19.000,1759.0,51.456189,-0.341765,3.15,11.32,3.20,4856.5,376.1,135,Unit drills
09:32:19.100,1759.1,51.456187,-0.341761,3.42,12.31,2.74,4856.9,376.1,135,Unit drills
09:32:19.200,1759.2,51.456185,-0.341758,3.10,11.16,-3.20,4857.2,376.1,135,Unit drills
09:32:19.300,1759.3,51.456183,-0.341755,3.00,10.79,-1.01,4857.5,376.2,136,Unit drills
09:32:19.400,1759.4,51.456182,-0.341752,2.68,9.64,-3.20,4857.7,376.2,136,Unit drills
09:32:19.500,1759.5,51.456180,-0.341750,2.36,8.49,-3.20,4858.0,376.2,135,Unit drills
09:32:19.600,1759.6,51.456179,-0.341748,2.16,7.76,-2.02,4858.2,376.2,136,Unit drills
09:32:19.700,1759.7,51.456177,-0.341746,2.48,8.92,3.20,4858.4,376.3,135,Unit drills
09:32:19.800,1759.8,51.456175,-0.341744,2.16,7.76,-3.20,4858.7,376.3,136,Unit drills
09:32:19.900,1759.9,51.456174,-0.341743,1.87,6.75,-2.82,4858.9,376.3,135,Unit drills
09:32:20.000,1760.0,51.456172,-0.341741,2.19,7.90,3.20,4859.1,376.4,135,Unit drills
09:32:20.100,1760.1,51.456170,-0.341739,2.51,9.05,3.20,4859.3,376.4,135,Unit drills
09:32:20.200,1760.2,51.456169,-0.341736,2.83,10.20,3.20,4859.6,376.4,135,Unit drills
09:32:20.300,1760.3,51.456167,-0.341734,2.51,9.05,-3.20,4859.9,376.5,135,Unit drills
09:32:20.400,1760.4,51.456165,-0.341736,2.77,9.97,2.54,4860.1,376.5,135,Unit drills
09:32:20.500,1760.5,51.456163,-0.341737,2.52,9.09,-2.45,4860.4,376.5,135,Unit drills
09:32:20.600,1760.6,51.456161,-0.341739,2.23,8.03,-2.94,4860.6,376.5,135,Unit drills
09:32:20.700,1760.7,51.456160,-0.341741,1.91,6.87,-3.20,4860.8,376.6,135,Unit drills
09:32:20.800,1760.8,51.456158,-0.341743,2.23,8.03,3.20,4861.0,376.6,135,Unit drills
09:32:20.900,1760.9,51.456156,-0.341746,2.55,9.18,3.20,4861.3,376.6,135,Unit drills
09:32:21.000,1761.0,51.456155,-0.341749,2.87,10.33,3.20,4861.6,376.7,135,Unit drills
09:32:21.100,1761.1,51.456154,-0.341752,2.55,9.18,-3.20,4861.8,376.7,135,Unit drills
09:32:21.200,1761.2,51.456152,-0.341754,2.23,8.03,-3.20,4862.0,376.7,134,Unit drills
09:32:21.300,1761.3,51.456151,-0.341757,2.06,7.41,-1.71,4862.2,376.8,135,Unit drills
09:32:21.400,1761.4,51.456150,-0.341759,1.74,6.26,-3.20,4862.4,376.8,135,Unit drills
09:32:21.500,1761.5,51.456149,-0.341761,2.06,7.41,3.20,4862.6,376.8,135,Unit drills
09:32:21.600,1761.6,51.456148,-0.341764,2.26,8.12,1.97,4862.9,376.9,135,Unit drills
09:32:21.700,1761.7,51.456147,-0.341767,2.53,9.10,2.73,4863.1,376.9,135,Unit drills
09:32:21.800,1761.8,51.456146,-0.341770,2.28,8.22,-2.47,4863.3,376.9,135,Unit drills
09:32:21.900,1761.9,51.456145,-0.341773,2.60,9.37,3.20,4863.6,376.9,135,Unit drills
09:32:22.000,1762.0,51.456143,-0.341777,2.86,10.29,2.56,4863.9,377.0,135,Unit drills
09:32:22.100,1762.1,51.456142,-0.341780,2.65,9.54,-2.08,4864.1,377.0,135,Unit drills
09:32:22.200,1762.2,51.456142,-0.341783,2.33,8.39,-3.20,4864.4,377.0,135,Unit drills
09:32:22.300,1762.3,51.456141,-0.341787,2.65,9.54,3.20,4864.6,377.1,135,Unit drills
09:32:22.400,1762.4,51.456142,-0.341790,2.72,9.79,0.69,4864.9,377.1,135,Unit drills
09:32:22.500,1762.5,51.456143,-0.341794,2.73,9.83,0.12,4865.2,377.1,135,Unit drills
09:32:22.600,1762.6,51.456143,-0.341797,2.52,9.09,-2.07,4865.4,377.1,135,Unit drills
09:32:22.700,1762.7,51.456145,-0.341801,2.84,10.24,3.20,4865.7,377.1,136,Unit drills
09:32:22.800,1762.8,51.456146,-0.341804,2.52,9.09,-3.20,4866.0,377.2,135,Unit drills
09:32:22.900,1762.9,51.456147,-0.341807,2.84,10.24,3.20,4866.3,377.2,135,Unit drills
09:32:23.000,1763.0,51.456149,-0.341810,2.53,9.11,-3.15,4866.5,377.2,135,Unit drills
09:32:23.100,1763.1,51.456150,-0.341813,2.21,7.95,-3.20,4866.7,377.3,135,Unit drills
09:32:23.200,1763.2,51.456151,-0.341815,2.03,7.31,-1.80,4866.9,377.3,134,Unit drills
09:32:23.300,1763.3,51.456152,-0.341818,2.35,8.46,3.20,4867.2,377.3,134,Unit drills
09:32:23.400,1763.4,51.456153,-0.341821,2.03,7.31,-3.20,4867.4,377.3,134,Unit drills
09:32:23.500,1763.5,51.456154,-0.341823,1.91,6.87,-1.21,4867.6,377.4,133,Unit drills
09:32:23.600,1763.6,51.456154,-0.341825,1.65,5.95,-2.55,4867.7,377.4,133,Unit drills
09:32:23.700,1763.7,51.456155,-0.341827,1.34,4.83,-3.12,4867.9,377.4,133,Unit drills
09:32:23.800,1763.8,51.456155,-0.341829,1.66,5.98,3.20,4868.0,377.5,133,Unit drills
09:32:23.900,1763.9,51.456155,-0.341832,1.48,5.32,-1.83,4868.2,377.5,132,Unit drills
09:32:24.000,1764.0,51.456154,-0.341833,1.53,5.49,0.47,4868.3,377.5,132,Unit drills
09:32:24.100,1764.1,51.456153,-0.341834,1.85,6.64,3.20,4868.5,377.5,132,Unit drills
09:32:24.200,1764.2,51.456151,-0.341834,1.80,6.47,-0.47,4868.7,377.5,131,Unit drills
09:32:24.300,1764.3,51.456149,-0.341834,2.12,7.62,3.20,4868.9,377.6,131,Unit drills
09:32:24.400,1764.4,51.456147,-0.341834,2.44,8.78,3.20,4869.2,377.6,131,Unit drills
09:32:24.500,1764.5,51.456145,-0.341834,2.63,9.47,1.93,4869.4,377.6,131,Unit drills
09:32:24.600,1764.6,51.456142,-0.341833,2.87,10.33,2.38,4869.7,377.6,131,Unit drills
09:32:24.700,1764.7,51.456140,-0.341833,2.55,9.17,-3.20,4870.0,377.7,132,Unit drills
09:32:24.800,1764.8,51.456138,-0.341832,2.31,8.30,-2.42,4870.2,377.7,132,Unit drills
09:32:24.900,1764.9,51.456136,-0.341832,2.48,8.93,1.73,4870.4,377.7,131,Unit drills
09:32:25.000,1765.0,51.456133,-0.341831,2.77,9.98,2.93,4870.7,377.7,132,Unit drills
09:32:25.100,1765.1,51.456131,-0.341829,3.09,11.13,3.20,4871.0,377.8,131,Unit drills
09:32:25.200,1765.2,51.456128,-0.341828,3.22,11.58,1.25,4871.3,377.8,132,Unit drills
09:32:25.300,1765.3,51.456125,-0.341826,2.90,10.43,-3.20,4871.6,377.8,132,Unit drills
09:32:25.400,1765.4,51.456123,-0.341825,2.58,9.28,-3.20,4871.9,377.9,132,Unit drills
09:32:25.500,1765.5,51.456121,-0.341824,2.67,9.62,0.94,4872.2,377.9,132,Unit drills
09:32:25.600,1765.6,51.456118,-0.341822,2.99,10.77,3.20,4872.5,377.9,133,Unit drills
09:32:25.700,1765.7,51.456116,-0.341821,3.31,11.92,3.20,4872.8,377.9,134,Unit drills
09:32:25.800,1765.8,51.456113,-0.341820,2.99,10.77,-3.20,4873.1,378.0,134,Unit drills
09:32:25.900,1765.9,51.456110,-0.341819,3.08,11.09,0.88,4873.4,378.0,133,Unit drills
09:32:26.000,1766.0,51.456108,-0.341819,2.76,9.94,-3.20,4873.7,378.0,134,Unit drills
09:32:26.100,1766.1,51.456106,-0.341818,2.44,8.78,-3.20,4873.9,378.1,134,Unit drills
09:32:26.200,1766.2,51.456103,-0.341819,2.70,9.72,2.59,4874.2,378.1,135,Unit drills
09:32:26.300,1766.3,51.456101,-0.341819,3.02,10.87,3.20,4874.5,378.1,135,Unit drills
09:32:26.400,1766.4,51.456098,-0.341818,2.70,9.72,-3.20,4874.8,378.1,135,Unit drills
09:32:26.500,1766.5,51.456096,-0.341817,2.38,8.56,-3.20,4875.0,378.2,134,Unit drills
09:32:26.600,1766.6,51.456094,-0.341817,2.06,7.41,-3.20,4875.2,378.2,134,Unit drills
09:32:26.700,1766.7,51.456092,-0.341816,2.38,8.56,3.20,4875.4,378.2,134,Unit drills
09:32:26.800,1766.8,51.456090,-0.341815,2.09,7.52,-2.91,4875.6,378.3,134,Unit drills
09:32:26.900,1766.9,51.456090,-0.341817,1.84,6.63,-2.46,4875.8,378.3,134,Unit drills
09:32:27.000,1767.0,51.456088,-0.341819,2.16,7.78,3.20,4876.0,378.3,134,Unit drills
09:32:27.100,1767.1,51.456087,-0.341822,2.26,8.13,0.97,4876.3,378.3,133,Unit drills
09:32:27.200,1767.2,51.456086,-0.341824,2.03,7.32,-2.24,4876.5,378.4,133,Unit drills
09:32:27.300,1767.3,51.456084,-0.341825,1.91,6.86,-1.27,4876.7,378.4,133,Unit drills
09:32:27.400,1767.4,51.456083,-0.341827,1.71,6.14,-2.01,4876.8,378.4,132,Unit drills
09:32:27.500,1767.5,51.456082,-0.341829,2.03,7.29,3.20,4877.0,378.4,133,Unit drills
09:32:27.600,1767.6,51.456080,-0.341831,2.35,8.44,3.20,4877.3,378.5,133,Unit drills
09:32:27.700,1767.7,51.456078,-0.341831,2.47,8.91,1.29,4877.5,378.5,133,Unit drills
09:32:27.800,1767.8,51.456076,-0.341831,2.15,7.76,-3.20,4877.7,378.5,133,Unit drills
09:32:27.900,1767.9,51.456074,-0.341830,1.96,7.05,-1.96,4877.9,378.5,133,Unit drills
09:32:28.000,1768.0,51.456073,-0.341830,1.79,6.44,-1.70,4878.1,378.6,132,Unit drills
09:32:28.100,1768.1,51.456071,-0.341830,2.11,7.59,3.20,4878.3,378.6,131,Unit drills
09:32:28.200,1768.2,51.456069,-0.341830,2.00,7.20,-1.10,4878.5,378.6,131,Unit drills
09:32:28.300,1768.3,51.456067,-0.341829,2.30,8.29,3.04,4878.8,378.6,130,Unit drills
09:32:28.400,1768.4,51.456065,-0.341828,2.13,7.67,-1.73,4879.0,378.7,130,Unit drills
09:32:28.500,1768.5,51.456064,-0.341826,2.06,7.40,-0.74,4879.2,378.7,130,Unit drills
09:32:28.600,1768.6,51.456062,-0.341827,2.38,8.55,3.20,4879.4,378.7,130,Unit drills
09:32:28.700,1768.7,51.456060,-0.341828,2.21,7.95,-1.66,4879.6,378.7,130,Unit drills
09:32:28.800,1768.8,51.456057,-0.341829,2.53,9.10,3.20,4879.9,378.8,130,Unit drills
09:32:28.900,1768.9,51.456056,-0.341826,2.84,10.22,3.10,4880.2,378.8,130,Unit drills
09:32:29.000,1769.0,51.456054,-0.341824,2.54,9.14,-3.00,4880.4,378.8,131,Unit drills
09:32:29.100,1769.1,51.456053,-0.341820,2.73,9.84,1.94,4880.7,378.8,131,Unit drills
09:32:29.200,1769.2,51.456052,-0.341816,3.05,10.99,3.20,4881.0,378.9,132,Unit drills
09:32:29.300,1769.3,51.456051,-0.341811,3.37,12.14,3.20,4881.3,378.9,133,Unit drills
09:32:29.400,1769.4,51.456051,-0.341806,3.69,13.30,3.20,4881.7,378.9,133,Unit drills
09:32:29.500,1769.5,51.456050,-0.341801,3.37,12.14,-3.20,4882.0,379.0,134,Unit drills
09:32:29.600,1769.6,51.456049,-0.341797,3.05,10.99,-3.20,4882.4,379.0,133,Unit drills
09:32:29.700,1769.7,51.456049,-0.341793,2.73,9.84,-3.20,4882.6,379.0,133,Unit drills
09:32:29.800,1769.8,51.456050,-0.341790,2.41,8.69,-3.20,4882.9,379.1,134,Unit drills
09:32:29.900,1769.9,51.456050,-0.341787,2.09,7.54,-3.20,4883.1,379.1,134,Unit drills
09:32:30.000,1770.0,51.456050,-0.341784,1.77,6.38,-3.20,4883.3,379.1,134,Unit drills
09:32:30.100,1770.1,51.456052,-0.341783,2.09,7.54,3.20,4883.5,379.2,134,Unit drills
09:32:30.200,1770.2,51.456054,-0.341782,1.92,6.92,-1.72,4883.7,379.2,134,Unit drills
09:32:30.300,1770.3,51.456055,-0.341780,2.12,7.62,1.94,4883.9,379.2,135,Unit drills
09:32:30.400,1770.4,51.456057,-0.341778,2.44,8.77,3.20,4884.1,379.2,134,Unit drills
09:32:30.500,1770.5,51.456059,-0.341775,2.76,9.92,3.20,4884.4,379.3,134,Unit drills
09:32:30.600,1770.6,51.456060,-0.341773,2.52,9.07,-2.36,4884.6,379.3,135,Unit drills
09:32:30.700,1770.7,51.456062,-0.341770,2.65,9.54,1.29,4884.9,379.3,135,Unit drills
09:32:30.800,1770.8,51.456063,-0.341767,2.41,8.68,-2.37,4885.1,379.3,135,Unit drills
09:32:30.900,1770.9,51.456065,-0.341764,2.44,8.79,0.31,4885.4,379.3,135,Unit drills
09:32:31.000,1771.0,51.456066,-0.341762,2.25,8.09,-1.96,4885.6,379.4,135,Unit drills
09:32:31.100,1771.1,51.456068,-0.341759,2.57,9.24,3.20,4885.9,379.4,135,Unit drills
09:32:31.200,1771.2,51.456070,-0.341757,2.89,10.39,3.20,4886.2,379.4,135,Unit drills
09:32:31.300,1771.3,51.456071,-0.341753,3.17,11.41,2.83,4886.5,379.5,135,Unit drills
09:32:31.400,1771.4,51.456073,-0.341750,3.39,12.19,2.17,4886.8,379.5,136,Unit drills
09:32:31.500,1771.5,51.456075,-0.341746,3.07,11.04,-3.20,4887.1,379.5,136,Unit drills
09:32:31.600,1771.6,51.456077,-0.341743,2.75,9.89,-3.20,4887.4,379.5,136,Unit drills
09:32:31.700,1771.7,51.456079,-0.341741,2.72,9.78,-0.29,4887.7,379.6,136,Unit drills
09:32:31.800,1771.8,51.456081,-0.341738,2.88,10.36,1.60,4888.0,379.6,136,Unit drills
09:32:31.900,1771.9,51.456083,-0.341735,3.20,11.51,3.20,4888.3,379.6,136,Unit drills
09:32:32.000,1772.0,51.456085,-0.341732,2.88,10.36,-3.20,4888.6,379.6,136,Unit drills
09:32:32.100,1772.1,51.456086,-0.341729,2.65,9.53,-2.30,4888.8,379.7,137,Unit drills
09:32:32.200,1772.2,51.456085,-0.341726,2.33,8.38,-3.20,4889.1,379.7,137,Unit drills
09:32:32.300,1772.3,51.456084,-0.341723,2.65,9.53,3.20,4889.3,379.7,137,Unit drills
09:32:32.400,1772.4,51.456083,-0.341720,2.48,8.93,-1.67,4889.6,379.8,137,Unit drills
09:32:32.500,1772.5,51.456081,-0.341718,2.23,8.01,-2.56,4889.8,379.8,137,Unit drills
09:32:32.600,1772.6,51.456080,-0.341716,1.93,6.94,-2.98,4890.0,379.8,137,Unit drills
09:32:32.700,1772.7,51.456079,-0.341714,1.70,6.11,-2.30,4890.2,379.8,137,Unit drills
09:32:32.800,1772.8,51.456078,-0.341712,2.02,7.26,3.20,4890.4,379.9,138,Unit drills
09:32:32.900,1772.9,51.456076,-0.341710,2.34,8.42,3.20,4890.6,379.9,137,Unit drills
09:32:33.000,1773.0,51.456074,-0.341708,2.66,9.57,3.20,4890.9,379.9,137,Unit drills
09:32:33.100,1773.1,51.456072,-0.341706,2.98,10.72,3.20,4891.2,380.0,137,Unit drills
09:32:33.200,1773.2,51.456069,-0.341703,3.11,11.19,1.31,4891.5,380.0,136,Unit drills
09:32:33.300,1773.3,51.456067,-0.341700,3.43,12.34,3.20,4891.8,380.0,137,Unit drills
09:32:33.400,1773.4,51.456064,-0.341700,3.36,12.11,-0.64,4892.1,380.0,137,Unit drills
09:32:33.500,1773.5,51.456061,-0.341699,3.37,12.13,0.05,4892.5,380.0,137,Unit drills
09:32:33.600,1773.6,51.456058,-0.341697,3.46,12.46,0.90,4892.8,380.0,137,Unit drills
09:32:33.700,1773.7,51.456056,-0.341693,3.14,11.30,-3.20,4893.1,380.1,137,Unit drills
09:32:33.800,1773.8,51.456055,-0.341689,3.46,12.46,3.20,4893.5,380.1,137,Unit drills
09:32:33.900,1773.9,51.456054,-0.341684,3.78,13.61,3.20,4893.9,380.1,137,Unit drills
09:32:34.000,1774.0,51.456052,-0.341680,3.46,12.46,-3.20,4894.2,380.2,137,Unit drills
09:32:34.100,1774.1,51.456050,-0.341676,3.14,11.30,-3.20,4894.5,380.2,138,Unit drills
09:32:34.200,1774.2,51.456049,-0.341672,3.46,12.46,3.20,4894.9,380.2,139,Unit drills
09:32:34.300,1774.3,51.456048,-0.341667,3.14,11.30,-3.20,4895.2,380.3,138,Unit drills
09:32:34.400,1774.4,51.456047,-0.341663,3.27,11.77,1.30,4895.5,380.3,139,Unit drills
09:32:34.500,1774.5,51.456046,-0.341659,2.95,10.62,-3.20,4895.8,380.3,139,Unit drills
09:32:34.600,1774.6,51.456045,-0.341655,2.66,9.59,-2.85,4896.1,380.4,139,Unit drills
09:32:34.700,1774.7,51.456044,-0.341652,2.83,10.20,1.69,4896.4,380.4,139,Unit drills
09:32:34.800,1774.8,51.456043,-0.341648,2.92,10.52,0.90,4896.7,380.4,139,Unit drills
09:32:34.900,1774.9,51.456040,-0.341648,3.24,11.68,3.20,4897.0,380.4,140,Unit drills
09:32:35.000,1775.0,51.456037,-0.341648,2.92,10.52,-3.20,4897.3,380.4,140,Unit drills
09:32:35.100,1775.1,51.456035,-0.341648,2.66,9.59,-2.60,4897.5,380.5,139,Unit drills
09:32:35.200,1775.2,51.456032,-0.341647,2.98,10.74,3.20,4897.8,380.5,140,Unit drills
09:32:35.300,1775.3,51.456030,-0.341647,2.66,9.59,-3.20,4898.1,380.5,140,Unit drills
09:32:35.400,1775.4,51.456027,-0.341646,2.98,10.74,3.20,4898.4,380.6,140,Unit drills
09:32:35.500,1775.5,51.456024,-0.341646,3.30,11.89,3.20,4898.7,380.6,140,Unit drills
09:32:35.600,1775.6,51.456021,-0.341646,3.02,10.86,-2.86,4899.0,380.6,140,Unit drills
09:32:35.700,1775.7,51.456019,-0.341645,2.70,9.71,-3.20,4899.3,380.7,140,Unit drills
09:32:35.800,1775.8,51.456017,-0.341645,2.38,8.56,-3.20,4899.5,380.7,139,Unit drills
09:32:35.900,1775.9,51.456015,-0.341645,2.11,7.59,-2.68,4899.7,380.7,139,Unit drills
09:32:36.000,1776.0,51.456013,-0.341645,1.85,6.64,-2.64,4899.9,380.8,139,Unit drills
09:32:36.100,1776.1,51.456012,-0.341644,2.17,7.79,3.20,4900.1,380.8,138,Unit drills
09:32:36.200,1776.2,51.456010,-0.341644,1.95,7.02,-2.15,4900.3,380.8,138,Unit drills
09:32:36.300,1776.3,51.456008,-0.341644,1.63,5.87,-3.20,4900.5,380.8,138,Unit drills
09:32:36.400,1776.4,51.456007,-0.341643,1.46,5.25,-1.72,4900.7,380.9,138,Unit drills
09:32:36.500,1776.5,51.456005,-0.341643,1.78,6.40,3.20,4900.8,380.9,138,Unit drills
09:32:36.600,1776.6,51.456004,-0.341643,2.10,7.55,3.20,4901.0,380.9,137,Unit drills
09:32:36.700,1776.7,51.456002,-0.341643,1.78,6.40,-3.20,4901.2,381.0,137,Unit drills
09:32:36.800,1776.8,51.456000,-0.341643,1.98,7.13,2.04,4901.4,381.0,137,Unit drills
